Where is Hafthor Julius Bjornsson from?,['http://dbpedia.org/resource/Hafthór_Júlíus_Björnsson'],['http://dbpedia.org/resource/Hafþór_Júlíus_Björnsson'],0.0,0.0
How many islands belong to archipelagos located in the pacific?,['http://dbpedia.org/resource/Pacific_Ocean'],[],0,0
How many other important things have been written by the creator of Stuart Alan Jones?,['http://dbpedia.org/resource/Stuart_Alan_Jones'],"['http://dbpedia.org/resource/House_of_Stuart', 'http://dbpedia.org/resource/Alan_Jones_(racing_driver)']",0.0,0.0
What is the person known for who is the movie director of Sleepy-Time Squirrel ?,['http://dbpedia.org/resource/Sleepy-Time_Squirrel'],[],0,0
What kind of music is produced at the record label founded by Andre Bourgeois?,['http://dbpedia.org/resource/André_Bourgeois'],['http://dbpedia.org/resource/Record_label'],0.0,0.0
"Which political party of Arunachal Pradesh Legislative Assembly election, 2014 was the leader of Rishikesh ?","['http://dbpedia.org/resource/Arunachal_Pradesh_Legislative_Assembly_election,_2014', 'http://dbpedia.org/resource/Rishikesh']","['http://dbpedia.org/resource/Political_party', 'http://dbpedia.org/resource/Arunachal_Pradesh_Legislative_Assembly', 'http://dbpedia.org/resource/Rishikesh']",0.3333333333333333,0.5
"What shows used to air on the channel which was earlier known as ""The Comedy Central""?",['http://dbpedia.org/resource/The_Comedy_Channel_(United_States)'],['http://dbpedia.org/resource/Comedy_Central'],0.0,0.0
What is the common battle fought by Stephen Urban and Ali Habib Mahmud ?,"['http://dbpedia.org/resource/Stephen_Urban', 'http://dbpedia.org/resource/Ali_Habib_Mahmud']","['http://dbpedia.org/resource/Stephen_Urban', 'http://dbpedia.org/resource/Ali_Habib_Mahmud']",1.0,1.0
Who is the cover artist of Doctor Mirabilis (novel) ?,['http://dbpedia.org/resource/Doctor_Mirabilis_(novel)'],['http://dbpedia.org/resource/Doctor_Mirabilis_(novel)'],1.0,1.0
Where did Whitney Wistert debut?,['http://dbpedia.org/resource/Whitey_Wistert'],['http://dbpedia.org/resource/Whitney_Museum_of_American_Art'],0.0,0.0
Does Kirk Hammett play the Gibson Flying V?,"['http://dbpedia.org/resource/Kirk_Hammett', 'http://dbpedia.org/resource/Gibson_Flying_V']","['http://dbpedia.org/resource/Kirk_Hammett', 'http://dbpedia.org/resource/Gibson_Flying_V']",1.0,1.0
Name the sport league of Hampton Roads Rhinos ?,['http://dbpedia.org/resource/Hampton_Roads_Rhinos'],"['http://dbpedia.org/resource/Hampton,_Virginia']",0.0,0.0
What novels are belong to the genre of Utopian and dystopian fiction?,['http://dbpedia.org/resource/Utopian_and_dystopian_fiction'],['http://dbpedia.org/resource/Utopian_and_dystopian_fiction'],1.0,1.0
"For all the senators who once studied in Sturm College of Law, give their burial place?",['http://dbpedia.org/resource/Sturm_College_of_Law'],[],0,0
What is the programme format of WWTR ?,['http://dbpedia.org/resource/WWTR'],[],0,0
What is the home ground of the clubs managed by Ciao Zanardi?,['http://dbpedia.org/resource/Caio_Zanardi'],['http://dbpedia.org/resource/Ciao'],0.0,0.0
Which people are known for appearing on the television show Dragon's Den?,"[""http://dbpedia.org/resource/Dragons'_Den_(UK_TV_series)""]",[],0,0
How many railway lines go through the station maintained by Public transport authority of western australia?,['http://dbpedia.org/resource/Public_Transport_Authority_(Western_Australia)'],['http://dbpedia.org/resource/Western_Australia'],0.0,0.0
Name the university of Alexandre Tichonov ?,['http://dbpedia.org/resource/Alexandre_Tichonov'],['http://dbpedia.org/resource/Alexandre_Tichonov'],1.0,1.0
What subjects does the subsequent work of The Dragons of Eden deals with  ?,['http://dbpedia.org/resource/The_Dragons_of_Eden'],['http://dbpedia.org/resource/Garden_of_Eden'],0.0,0.0
What  awards did the cast members of Gods of Egypt win?,['http://dbpedia.org/resource/Gods_of_Egypt_(film)'],['http://dbpedia.org/resource/Egypt'],0.0,0.0
Name the office of Richard Coke ?,['http://dbpedia.org/resource/Richard_Coke'],['http://dbpedia.org/resource/Richard_Coke'],1.0,1.0
Carl Sagan has penned books on how many matters?,['http://dbpedia.org/resource/Carl_Sagan'],['http://dbpedia.org/resource/Carl_Sagan'],1.0,1.0
what are some units udner the US department of navy?,['http://dbpedia.org/resource/United_States_Department_of_the_Navy'],[],0,0
Which allegiance of the John Kotelawala is also the  sovereign state of the Sanath Weerakoon ?,"['http://dbpedia.org/resource/John_Kotelawala', 'http://dbpedia.org/resource/Sanath_Weerakoon']","['http://dbpedia.org/resource/John_Kotelawala', 'http://dbpedia.org/resource/Sanath_Weerakoon']",1.0,1.0
Which city's teams have been coached by Gary Kubaik?,['http://dbpedia.org/resource/Gary_Kubiak'],['http://dbpedia.org/resource/City'],0.0,0.0
"What sport has made Eric Schiller famous, and has employed Craig Van Tibury?","['http://dbpedia.org/resource/Craig_Van_Tilbury', 'http://dbpedia.org/resource/Eric_Schiller']","['http://dbpedia.org/resource/Eric_Schiller', 'http://dbpedia.org/resource/Edward_Gordon_Craig']",0.5,0.5
Which part of the US political framework did Arthur Bagby and Thomas H hicks both serve?,"['http://dbpedia.org/resource/Arthur_P._Bagby', 'http://dbpedia.org/resource/Thomas_Holliday_Hicks']",['http://dbpedia.org/resource/King_Arthur'],0.0,0.0
Who gave the voice to the characters sculpted by Clamp?,['http://dbpedia.org/resource/Clamp_(manga_artists)'],[],0,0
"What is the country whose administrative centre is Hagta, Guam?","['http://dbpedia.org/resource/Hagåtña,_Guam']","['http://dbpedia.org/resource/Administrative_centre', 'http://dbpedia.org/resource/Guam']",0.0,0.0
What is the political party of the of Bengalis ?,['http://dbpedia.org/resource/Bengalis'],"['http://dbpedia.org/resource/Political_party', 'http://dbpedia.org/resource/Bengalis']",0.5,1.0
"Which political party of kumta had affiliation with Indian general election, 2004 (Andhra Pradesh) ","['http://dbpedia.org/resource/Kumta', 'http://dbpedia.org/resource/Indian_general_election,_2004_(Andhra_Pradesh)']","['http://dbpedia.org/resource/Political_party', 'http://dbpedia.org/resource/Kumta', 'http://dbpedia.org/resource/2004_Indian_general_election', 'http://dbpedia.org/resource/Andhra_Pradesh']",0.25,0.5
Was Writings and Drawings illustrated by Bob Dylan?,"['http://dbpedia.org/resource/Writings_and_Drawings', 'http://dbpedia.org/resource/Bob_Dylan']",['http://dbpedia.org/resource/Bob_Dylan'],1.0,0.5
Which composer of Motorpsycho Nitemare has also composed The time are A-Changing ?,"['http://dbpedia.org/resource/Motorpsycho_Nitemare', ""http://dbpedia.org/resource/The_Times_They_Are_a-Changin'_(musical)""]","['http://dbpedia.org/resource/Composer', 'http://dbpedia.org/resource/Motorpsycho_Nitemare']",0.5,0.5
"How many major shrine are there, of the saints whose beatified by Pope Pius XI ?",['http://dbpedia.org/resource/Pope_Pius_XI'],"['http://dbpedia.org/resource/Beatification', 'http://dbpedia.org/resource/Pope_Pius_XI']",0.5,1.0
List the guest of the show The Other Side (The Outer Limits)?,['http://dbpedia.org/resource/The_Other_Side_(The_Outer_Limits)'],[],0,0
Who are the characters of Batman Live?,['http://dbpedia.org/resource/Batman_Live'],['http://dbpedia.org/resource/Batman_Live'],1.0,1.0
Who is buried at the place governed by National Park Service?,['http://dbpedia.org/resource/National_Park_Service'],['http://dbpedia.org/resource/National_Park_Service'],1.0,1.0
Count all the things licensed as Software as a service.,['http://dbpedia.org/resource/Software_as_a_service'],[],0,0
What show  has theme music composer as Ron Grainer and at the same time  related to Class (2016 TV series)?,"['http://dbpedia.org/resource/Ron_Grainer', 'http://dbpedia.org/resource/Class_(2016_TV_series)']","['http://dbpedia.org/resource/Doctor_Who_theme_music', 'http://dbpedia.org/resource/Composer', 'http://dbpedia.org/resource/Ron_Grainer', 'http://dbpedia.org/resource/Class_(2016_TV_series)']",0.5,1.0
How many different kinds of games are published by Interplay Entertainment?,['http://dbpedia.org/resource/Interplay_Entertainment'],['http://dbpedia.org/resource/Interplay_Entertainment'],1.0,1.0
How many different kinds of softwares have been released under the GPL license?,['http://dbpedia.org/resource/GNU_General_Public_License'],['http://dbpedia.org/resource/GNU_General_Public_License'],1.0,1.0
Who are the stars of the movies which are distributed by Artisan Entertainment ?,['http://dbpedia.org/resource/Artisan_Entertainment'],['http://dbpedia.org/resource/Artisan_Entertainment'],1.0,1.0
List the schools of the athlete with Balgowan as one of the school ?,"['http://dbpedia.org/resource/Balgowan,_KwaZulu-Natal']","['http://dbpedia.org/resource/Balgowan,_KwaZulu-Natal']",1.0,1.0
"What awards have been once awarded to Ingmar Bergman, and have employed the service of Laemmle Theatres?","['http://dbpedia.org/resource/Ingmar_Bergman', 'http://dbpedia.org/resource/Laemmle_Theatres']","['http://dbpedia.org/resource/Ingmar_Bergman', 'http://dbpedia.org/resource/Laemmle_Theatres']",1.0,1.0
Who produced wizards vs aliens?,['http://dbpedia.org/resource/Wizards_vs_Aliens'],[],0,0
Which team did Bill Murphy and Jean Segura play for?,"['http://dbpedia.org/resource/Bill_Murphy_(baseball)', 'http://dbpedia.org/resource/Jean_Segura']","['http://dbpedia.org/resource/Bill_Murphy_(baseball)', 'http://dbpedia.org/resource/Jean_Segura']",1.0,1.0
What is the draft team of Gene Conley ?,['http://dbpedia.org/resource/Gene_Conley'],"['http://dbpedia.org/resource/NBA_draft', 'http://dbpedia.org/resource/Gene_Conley']",0.5,1.0
Which coach of Marquette Golden Eagles men's basketball team is also the head coach  of Virginia Tech Hokies men's basketball team ?,"[""http://dbpedia.org/resource/2014–15_Virginia_Tech_Hokies_men's_basketball_team"", ""http://dbpedia.org/resource/2012–13_Marquette_Golden_Eagles_men's_basketball_team""]","[""http://dbpedia.org/resource/Marquette_Golden_Eagles_men's_basketball"", 'http://dbpedia.org/resource/Basketball', 'http://dbpedia.org/resource/Virginia_Cavaliers_football', 'http://dbpedia.org/resource/Basketball']",0.0,0.0
What location country of AH141 is also the nation of malaysia Junior hockey league ?,"['http://dbpedia.org/resource/AH141', 'http://dbpedia.org/resource/Malaysia_Junior_Hockey_League']","['http://dbpedia.org/resource/AH141', 'http://dbpedia.org/resource/Malaysia_Junior_Hockey_League']",1.0,1.0
On how many subjects has Random house publishers published books?,['http://dbpedia.org/resource/Random_House'],['http://dbpedia.org/resource/Random_House'],1.0,1.0
What is the common nationality of Funny Face a comedian and that of Georgina Theodora Wood ?,"['http://dbpedia.org/resource/Funny_Face_(comedian)', 'http://dbpedia.org/resource/Georgina_Theodora_Wood']","['http://dbpedia.org/resource/Funny_Face', 'http://dbpedia.org/resource/Georgina_Theodora_Wood']",0.5,0.5
Where do the judge advocate general corps live?,"[""http://dbpedia.org/resource/Judge_Advocate_General's_Corps""]",['http://dbpedia.org/resource/Judge_advocate'],0.0,0.0
What are the things Eric Schiller known for ?,['http://dbpedia.org/resource/Eric_Schiller'],['http://dbpedia.org/resource/Eric_Schiller'],1.0,1.0
Does Walt Disney Studio have a subsidiary called PixarCascadia_,"['http://dbpedia.org/resource/Walt_Disney_Studios_(division)', 'http://dbpedia.org/resource/Pixar']",['http://dbpedia.org/resource/The_Walt_Disney_Company'],0.0,0.0
Which nearest city of Jurgens Site is the death plce of Jimmie Heuga ?,"['http://dbpedia.org/resource/Jurgens_Site', 'http://dbpedia.org/resource/Jimmie_Heuga']","['http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/Jurgens_Site', 'http://dbpedia.org/resource/Jimmie_Heuga']",0.6666666666666666,1.0
On which river are there things belonging to zambezi river authority?,['http://dbpedia.org/resource/Zambezi_River_Authority'],['http://dbpedia.org/resource/Zambezi_River_Authority'],1.0,1.0
What are the nearest city to the historic places whose one of the nearest city is Wisconsin?,['http://dbpedia.org/resource/Wisconsin'],"['http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/Wisconsin']",0.3333333333333333,1.0
Who is the leader of the Kriminalpolizei and Ordnungspolizei?,"['http://dbpedia.org/resource/Kriminalpolizei', 'http://dbpedia.org/resource/Ordnungspolizei']","['http://dbpedia.org/resource/Kriminalpolizei', 'http://dbpedia.org/resource/Ordnungspolizei']",1.0,1.0
Does vance johnson play as a wide receiver?,"['http://dbpedia.org/resource/Vance_Johnson', 'http://dbpedia.org/resource/Wide_receiver']","['http://dbpedia.org/resource/Vance_Johnson', 'http://dbpedia.org/resource/Wide_receiver']",1.0,1.0
To which political party does Virendra Kataria belongs ?,['http://dbpedia.org/resource/Virendra_Kataria'],"['http://dbpedia.org/resource/Political_party', 'http://dbpedia.org/resource/Virendra_Kataria']",0.5,1.0
How many different products are there of the companies located in the US?,['http://dbpedia.org/resource/United_States'],[],0,0
Which are the countires where Pioneer Corporation has flourished?,['http://dbpedia.org/resource/Pioneer_Corporation'],['http://dbpedia.org/resource/Pioneer_Corporation'],1.0,1.0
List all the former broadcast network of WMDN ?,['http://dbpedia.org/resource/WMDN'],['http://dbpedia.org/resource/WMDN'],1.0,1.0
Which ethnicity do Linda Hogan and Riley Reid come from?,"['http://dbpedia.org/resource/Linda_Hogan', 'http://dbpedia.org/resource/Riley_Reid']","['http://dbpedia.org/resource/Linda_Hogan', 'http://dbpedia.org/resource/Riley_Reid']",1.0,1.0
"Who are the people which were the influencer of the person, who influenced Costanzo Preve ?",['http://dbpedia.org/resource/Costanzo_Preve'],['http://dbpedia.org/resource/Costanzo_I_Sforza'],0.0,0.0
Which city do both Arthur Ross and Edward Niesen come from?,"['http://dbpedia.org/resource/Arthur_A._Ross', 'http://dbpedia.org/resource/Edward_Niesen']","['http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/King_Arthur', 'http://dbpedia.org/resource/Niesen']",0.0,0.0
Who is married to Tony Ramo,['http://dbpedia.org/resource/Tony_Romo'],[],0,0
Which county of Tremont Avenue is also the birht place of Ron Galotti ?,"['http://dbpedia.org/resource/Tremont_Avenue', 'http://dbpedia.org/resource/Ron_Galotti']","['http://dbpedia.org/resource/Tremont_Avenue', 'http://dbpedia.org/resource/Ron_Galotti']",1.0,1.0
What is the debut team of the gridiron football player who coached the 1931 Staten Island Stapletons season ?,['http://dbpedia.org/resource/1931_Staten_Island_Stapletons_season'],"['http://dbpedia.org/resource/Gridiron_football', 'http://dbpedia.org/resource/American_football', 'http://dbpedia.org/resource/Staten_Island_Stapletons']",0.0,0.0
Who wrote Heroman?,['http://dbpedia.org/resource/Heroman'],['http://dbpedia.org/resource/Heroman'],1.0,1.0
What is the region of the successor of Mr. Jerome B. Chaffee ?,['http://dbpedia.org/resource/Jerome_B._Chaffee'],['http://dbpedia.org/resource/Jerome'],0.0,0.0
Who appointed Joseph Clay and William Cushing to their office?,"['http://dbpedia.org/resource/Joseph_Clay_(Georgia)', 'http://dbpedia.org/resource/William_Cushing']","['http://dbpedia.org/resource/Joseph_Clay', 'http://dbpedia.org/resource/William_Cushing']",0.5,0.5
Was Zambezi originate in the north western province of zambia?,"['http://dbpedia.org/resource/Zambezi', 'http://dbpedia.org/resource/North-Western_Province,_Zambia']","['http://dbpedia.org/resource/Zambezi', 'http://dbpedia.org/resource/North_Western_Province,_Sri_Lanka']",0.5,0.5
Who first ascented a mountain of Cathedral Peak (California) ?,['http://dbpedia.org/resource/Cathedral_Peak_(California)'],"['http://dbpedia.org/resource/Cathedral_Peak_(California)', 'http://dbpedia.org/resource/California']",0.5,1.0
Name the licensee of the WRVU who has the affiliation of  Monroe Carell Jr. Children's Hospital at Vanderbilt ?,"['http://dbpedia.org/resource/WRVU', ""http://dbpedia.org/resource/Monroe_Carell_Jr._Children's_Hospital_at_Vanderbilt""]","['http://dbpedia.org/resource/WRVU', 'http://dbpedia.org/resource/Greg_Monroe', 'http://dbpedia.org/resource/Vanderbilt_University']",0.3333333333333333,0.5
What awards did the film director of The Haunted House win ?,['http://dbpedia.org/resource/The_Haunted_House_(1929_film)'],"['http://dbpedia.org/resource/Film_director', ""http://dbpedia.org/resource/Trimper's_Haunted_House""]",0.0,0.0
In which war did the units garrisoned at Turin fight?,['http://dbpedia.org/resource/Turin'],['http://dbpedia.org/resource/Turin'],1.0,1.0
"What all is produced by companies in Douglas, Isle of Man?","['http://dbpedia.org/resource/Douglas,_Isle_of_Man']",['http://dbpedia.org/resource/Douglas_Harbour'],0.0,0.0
"What is the number of occupation of the people who died in tampa bay, florida?","['http://dbpedia.org/resource/Tampa,_Florida']",['http://dbpedia.org/resource/Tampa_Bay'],0.0,0.0
Whose theme music was composed by a band which collaborated with Phish?,['http://dbpedia.org/resource/Phish'],"['http://dbpedia.org/resource/Theme_music', 'http://dbpedia.org/resource/Phish']",0.5,1.0
Whose work is in the Musee d'orsay?,"[""http://dbpedia.org/resource/Musée_d'Orsay""]",[],0,0
Which president had lieutenants whose governor was Bill Clinton?,['http://dbpedia.org/resource/Bill_Clinton'],['http://dbpedia.org/resource/Bill_Clinton'],1.0,1.0
List the developers who has contributed to both GNOWSYS and GNU TeXmacs ?,"['http://dbpedia.org/resource/GNOWSYS', 'http://dbpedia.org/resource/GNU_TeXmacs']","['http://dbpedia.org/resource/GNOWSYS', 'http://dbpedia.org/resource/GNU_TeXmacs']",1.0,1.0
What is the municipality of Liberty Bell ?,['http://dbpedia.org/resource/Liberty_Bell'],"['http://dbpedia.org/resource/Municipalities_of_Switzerland', 'http://dbpedia.org/resource/Liberty_Bell']",0.5,1.0
Who all are known to play the Gibson Guitar Corporation?,['http://dbpedia.org/resource/Gibson_Guitar_Corporation'],['http://dbpedia.org/resource/Gibson'],0.0,0.0
Which animator of the The Skeleton Dance is also the  cinematographer of the Mickey's Mellerdrammer?,"['http://dbpedia.org/resource/The_Skeleton_Dance', ""http://dbpedia.org/resource/Mickey's_Mellerdrammer""]","['http://dbpedia.org/resource/Animator', 'http://dbpedia.org/resource/The_Skeleton_Dance', 'http://dbpedia.org/resource/Cinematographer']",0.3333333333333333,0.5
Who built the stadium which was rented for the 2013 Copa Centroamericana ?,['http://dbpedia.org/resource/2013_Copa_Centroamericana'],['http://dbpedia.org/resource/2013_Copa_Centroamericana'],1.0,1.0
Brian Dunkleman is the presenter of what TV show?,['http://dbpedia.org/resource/Brian_Dunkleman'],['http://dbpedia.org/resource/Brian_Dunkleman'],1.0,1.0
How many fictional characters are there in a series in which Craig Robinson acted?,['http://dbpedia.org/resource/Craig_Robinson_(actor)'],['http://dbpedia.org/resource/Craig_Robinson_(actor)'],1.0,1.0
Which television show is the subsequent work of Frasier and the opening theme is Gary Portnoy?,"['http://dbpedia.org/resource/Frasier', 'http://dbpedia.org/resource/Gary_Portnoy']","['http://dbpedia.org/resource/Frasier', 'http://dbpedia.org/resource/Gary_Portnoy']",1.0,1.0
in which country does the river end which originates in Lebrsnik?,['http://dbpedia.org/resource/Lebršnik'],[],0,0
Which country's largest city is Lima?,['http://dbpedia.org/resource/Lima'],"['http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/Lima_District']",0.0,0.0
List the awards given to the relatives of Gregorios Bernardakis.,['http://dbpedia.org/resource/Gregorios_Bernardakis'],['http://dbpedia.org/resource/Gregorios_Bernardakis'],1.0,1.0
Count all the games whose distributors are located in America,['http://dbpedia.org/resource/United_States'],[],0,0
"What is that something which made Breann McGregor famous, and Frank Thorne received as an award?","['http://dbpedia.org/resource/Frank_Thorne', 'http://dbpedia.org/resource/Breann_McGregor']",['http://dbpedia.org/resource/Frank_Thorne'],1.0,0.5
Which builder of Ford Straight-6 engine is also the automobile latform provider of Chiva bus ?,"['http://dbpedia.org/resource/Chiva_bus', 'http://dbpedia.org/resource/Ford_Straight-6_engine']","['http://dbpedia.org/resource/Ford_Motor_Company', 'http://dbpedia.org/resource/Straight-six_engine', 'http://dbpedia.org/resource/Car', 'http://dbpedia.org/resource/Chiva_bus']",0.25,0.5
What is the university whose campus is Mount Moosilauke?,['http://dbpedia.org/resource/Mount_Moosilauke'],['http://dbpedia.org/resource/Mount_Moosilauke'],1.0,1.0
Which non fiction of the Thud is also the field of the Jon Speelman ?,"['http://dbpedia.org/resource/Thud!', 'http://dbpedia.org/resource/Jon_Speelman']","['http://dbpedia.org/resource/Games_of_the_Discworld', 'http://dbpedia.org/resource/Jon_Speelman']",0.5,0.5
What is the owning organisation of the Ford Kansas City Assembly Plant and also the builder of the Ford Y-block engine?,"['http://dbpedia.org/resource/Ford_Kansas_City_Assembly_Plant', 'http://dbpedia.org/resource/Ford_Y-block_engine']","['http://dbpedia.org/resource/Ford_Kansas_City_Assembly_Plant', 'http://dbpedia.org/resource/Ford_Kansas_City_Assembly_Plant', 'http://dbpedia.org/resource/Ford_Y-block_engine', 'http://dbpedia.org/resource/Ford_Motor_Company']",0.5,1.0
what are the nicknames of the people who are in Ekstraliga?,['http://dbpedia.org/resource/Ekstraliga_(speedway)'],['http://dbpedia.org/resource/2008_Speedway_Ekstraliga'],0.0,0.0
Who is a famous relative of Aaround Van Heemstra?,['http://dbpedia.org/resource/Aarnoud_van_Heemstra'],[],0,0
List the former partner of the figure skaters whose former choreographer was Igor Shpillband.,['http://dbpedia.org/resource/Igor_Shpillband'],"['http://dbpedia.org/resource/Figure_skating', 'http://dbpedia.org/resource/Choreography']",0.0,0.0
"List the television shows whose distributors are located at Burbank, California.","['http://dbpedia.org/resource/Burbank,_California']",['http://dbpedia.org/resource/Hollywood_Burbank_Airport'],0.0,0.0
What is the title of Kakae ?,['http://dbpedia.org/resource/Kakae'],['http://dbpedia.org/resource/Kakae'],1.0,1.0
List all the line of Vadodara Junction railway station?,['http://dbpedia.org/resource/Vadodara_Junction_railway_station'],['http://dbpedia.org/resource/Vadodara_Junction_railway_station'],1.0,1.0
What is the birth city of the Salford City F.C players ?,['http://dbpedia.org/resource/Salford_City_F.C.'],"['http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/Salford_City_F.C.']",0.5,1.0
List the team for which Doug Acomb played ?,['http://dbpedia.org/resource/Doug_Acomb'],['http://dbpedia.org/resource/Doug_Acomb'],1.0,1.0
To which US states does the roads belong which meet at the East Whiteland Township in Pennsylvania?,"['http://dbpedia.org/resource/East_Whiteland_Township,_Chester_County,_Pennsylvania']","['http://dbpedia.org/resource/East_Whiteland_Township,_Chester_County,_Pennsylvania', 'http://dbpedia.org/resource/Pennsylvania']",0.5,1.0
"To what other locations does the airlines have flights, who also fly to Birmingham?",['http://dbpedia.org/resource/Birmingham_Airport'],['http://dbpedia.org/resource/Birmingham'],0.0,0.0
How many states does the Pioneer corporation operate in?,['http://dbpedia.org/resource/Pioneer_Corporation'],['http://dbpedia.org/resource/Pioneer_Corporation'],1.0,1.0
Which are the predecessors of the cars which are similar to the Oldsmobile 88?,['http://dbpedia.org/resource/Oldsmobile_88'],['http://dbpedia.org/resource/Oldsmobile_88'],1.0,1.0
How many people are there whose children died in Indiana?,['http://dbpedia.org/resource/Indiana'],['http://dbpedia.org/resource/Indiana'],1.0,1.0
Which mountain range is the one with Ponte d'Aveneyre and Le Gibloux?,"[""http://dbpedia.org/resource/Pointe_d'Aveneyre"", 'http://dbpedia.org/resource/Le_Gibloux']","['http://dbpedia.org/resource/Mountain_range', 'http://dbpedia.org/resource/Le_Gibloux']",0.5,0.5
What is the appliance which uses the central processing unit manufactured by Marvell Technology Group?,['http://dbpedia.org/resource/Marvell_Technology_Group'],"['http://dbpedia.org/resource/Central_processing_unit', 'http://dbpedia.org/resource/Marvell_Technology_Group']",0.5,1.0
"In which team was the person drafted who has studied at the Worcester college, Oxford?","['http://dbpedia.org/resource/Worcester_College,_Oxford']","['http://dbpedia.org/resource/Worcester', 'http://dbpedia.org/resource/Oxford']",0.0,0.0
What is the military branch of John Tower ?,['http://dbpedia.org/resource/John_Tower'],"['http://dbpedia.org/resource/Military_branch', 'http://dbpedia.org/resource/John_Tower']",0.5,1.0
How many people used to play in the youthclub of FC Barcelona?,['http://dbpedia.org/resource/FC_Barcelona'],['http://dbpedia.org/resource/FC_Barcelona'],1.0,1.0
What is the type of Naval Station Bremerton ?,['http://dbpedia.org/resource/Naval_Station_Bremerton'],['http://dbpedia.org/resource/Naval_Station_Bremerton'],1.0,1.0
Count the number of offices held by people who have their allegiances with the american civil war union?,['http://dbpedia.org/resource/Union_(American_Civil_War)'],['http://dbpedia.org/resource/American_Civil_War'],0.0,0.0
What are some movies whose distributors are led by Kevin Tsujihara?,['http://dbpedia.org/resource/Kevin_Tsujihara'],['http://dbpedia.org/resource/Kevin_Tsujihara'],1.0,1.0
What are the other band members of the band one of whose current member is Robert De Niro?,['http://dbpedia.org/resource/Robert_De_Niro'],['http://dbpedia.org/resource/Robert_De_Niro'],1.0,1.0
Who are the relatives of the character after which Quagmire's Quagmire was made?,"[""http://dbpedia.org/resource/Quagmire's_Quagmire""]","['http://dbpedia.org/resource/Glenn_Quagmire', 'http://dbpedia.org/resource/Glenn_Quagmire']",0.0,0.0
Who are the tenants of MasterCard Centre?,['http://dbpedia.org/resource/MasterCard_Centre'],['http://dbpedia.org/resource/Ford_Performance_Centre'],0.0,0.0
Who is the President of United World College of Costa Rica ?,['http://dbpedia.org/resource/United_World_College_of_Costa_Rica'],"['http://dbpedia.org/resource/President_of_the_United_States', 'http://dbpedia.org/resource/United_World_Colleges', 'http://dbpedia.org/resource/Costa_Rica']",0.0,0.0
Is nintendo in the video games industry?,"['http://dbpedia.org/resource/Nintendo', 'http://dbpedia.org/resource/Video_game']",['http://dbpedia.org/resource/Nintendo'],1.0,0.5
In which movies directed by Orson Welles has Bernard Herrmann as music composer ?,"['http://dbpedia.org/resource/Bernard_Herrmann', 'http://dbpedia.org/resource/Orson_Welles']","['http://dbpedia.org/resource/Orson_Welles', 'http://dbpedia.org/resource/Bernard_Herrmann', 'http://dbpedia.org/resource/Composer']",0.6666666666666666,1.0
What is the major shrine of the monarchs whose successor is Dragimir of Travunia and Zachlumia?,['http://dbpedia.org/resource/Dragimir_of_Travunia_and_Zachlumia'],"['http://dbpedia.org/resource/Dragimir_of_Travunia_and_Zachlumia', 'http://dbpedia.org/resource/Travunija', 'http://dbpedia.org/resource/Zachlumia']",0.3333333333333333,1.0
Who all play for the teams performing in the united center?,['http://dbpedia.org/resource/United_Center'],['http://dbpedia.org/resource/United_Center'],1.0,1.0
Where is the gold coast football club located?,['http://dbpedia.org/resource/Gold_Coast_Football_Club'],['http://dbpedia.org/resource/Association_football'],0.0,0.0
"Which award that has been given to James F Obrien, had used Laemmle Theatres for some service?","['http://dbpedia.org/resource/Laemmle_Theatres', ""http://dbpedia.org/resource/James_F._O'Brien""]","['http://dbpedia.org/resource/LeBron_James', 'http://dbpedia.org/resource/Laemmle_Theatres']",0.5,0.5
Where are the Dinamo Krasnodar players born?,['http://dbpedia.org/resource/Dinamo_Krasnodar'],[],0,0
Name the people whose academic advisor has also mentored the thesis of Alexius Meinong?,['http://dbpedia.org/resource/Alexius_Meinong'],['http://dbpedia.org/resource/Alexius_Meinong'],1.0,1.0
"Who is the founder of Wuropean School, Karlsruhe ?","['http://dbpedia.org/resource/European_School,_Karlsruhe']",['http://dbpedia.org/resource/Karlsruhe'],0.0,0.0
Does the croton river flow into the hudson?,"['http://dbpedia.org/resource/Hudson_River', 'http://dbpedia.org/resource/Croton_River']",['http://dbpedia.org/resource/Croton_River'],1.0,0.5
List the program genres of the sister stations of 97.1 WASH FM?,['http://dbpedia.org/resource/WASH_(FM)'],['http://dbpedia.org/resource/FM_broadcasting'],0.0,0.0
Which fields of the Paul Demiville is also the faith of Koay Teng Hai ?,"['http://dbpedia.org/resource/Paul_Demiéville', 'http://dbpedia.org/resource/Koay_Teng_Hai']",[],0,0
Count all the band members who are in Bands which have signed up with Entertainment One Music?,['http://dbpedia.org/resource/Entertainment_One_Music'],['http://dbpedia.org/resource/Entertainment_One_Music'],1.0,1.0
 Erik Jendresen is the writer of which television show?,['http://dbpedia.org/resource/Erik_Jendresen'],['http://dbpedia.org/resource/Erik_Jendresen'],1.0,1.0
Who is the editor of Hearth and Home ?,['http://dbpedia.org/resource/Hearth_and_Home'],[],0,0
